,material_id,cif,prop
660,JVASP-122947,"# generated using pymatgen
data_MnV
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.83638973
_cell_length_b   2.83638973
_cell_length_c   2.83638973
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnV
_chemical_formula_sum   'Mn1 V1'
_cell_volume   22.81905802
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00000000  0.00000000  0.00000000  1
  V  V1  1  0.49999995  0.49999995  0.49999995  1
",-3.7704590093421135
661,JVASP-37214,"# generated using pymatgen
data_Sc3Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.37350042
_cell_length_b   4.37350042
_cell_length_c   4.37350042
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc3Al
_chemical_formula_sum   'Sc3 Al1'
_cell_volume   83.65415508
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.50000005  0.00000000  0.50000005  1
  Sc  Sc1  1  0.00000000  0.50000005  0.50000005  1
  Sc  Sc2  1  0.50000005  0.50000005  0.00000000  1
  Al  Al3  1  0.00000000  0.00000000  0.00000000  1
",-2.5289516147454942
662,JVASP-137002,"# generated using pymatgen
data_MgTiS3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65198194
_cell_length_b   4.65198194
_cell_length_c   4.65198194
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTiS3
_chemical_formula_sum   'Mg1 Ti1 S3'
_cell_volume   100.67324338
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1
  Ti  Ti1  1  0.50000021  0.50000021  0.50000021  1
  S  S2  1  0.50000021  0.50000021  0.00000000  1
  S  S3  1  0.50000021  0.00000000  0.50000021  1
  S  S4  1  0.00000000  0.50000021  0.50000021  1
",-3.6315816570888204
663,JVASP-39117,"# generated using pymatgen
data_Sc2GaIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59534435
_cell_length_b   4.59534435
_cell_length_c   4.59534435
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2GaIr
_chemical_formula_sum   'Sc2 Ga1 Ir1'
_cell_volume   68.61817812
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.74999980  0.74999980  0.74999980  1
  Sc  Sc1  1  0.24999993  0.24999993  0.24999993  1
  Ga  Ga2  1  0.49999987  0.49999987  0.49999987  1
  Ir  Ir3  1  0.00000000  0.00000000  0.00000000  1
",-1.3603365389980766
664,JVASP-20435,"# generated using pymatgen
data_ScCo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.07043863
_cell_length_b   3.07043863
_cell_length_c   3.07043863
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScCo
_chemical_formula_sum   'Sc1 Co1'
_cell_volume   28.94684696
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.49999978  0.49999978  0.49999978  1
  Co  Co1  1  0.00000000  0.00000000  0.00000000  1
",-1.6884846002418868e-06
665,JVASP-36314,"# generated using pymatgen
data_MnN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.97270707
_cell_length_b   2.97270707
_cell_length_c   2.97270707
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnN
_chemical_formula_sum   'Mn1 N1'
_cell_volume   18.57553590
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00000000  0.00000000  0.00000000  1
  N  N1  1  0.25000016  0.25000016  0.25000016  1
",-9.53151305328633
666,JVASP-19765,"# generated using pymatgen
data_V3Rh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.71771613
_cell_length_b   4.71771613
_cell_length_c   4.71771613
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V3Rh
_chemical_formula_sum   'V6 Rh2'
_cell_volume   105.00147886
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49999959  0.24999979  0.00000000  1
  V  V1  1  0.49999959  0.74999938  0.00000000  1
  V  V2  1  0.24999979  0.00000000  0.49999959  1
  V  V3  1  0.74999938  0.00000000  0.49999959  1
  V  V4  1  0.00000000  0.49999959  0.24999979  1
  V  V5  1  0.00000000  0.49999959  0.74999938  1
  Rh  Rh6  1  0.49999959  0.49999959  0.49999959  1
  Rh  Rh7  1  0.00000000  0.00000000  0.00000000  1
",-3.575393459057368
667,JVASP-49767,"# generated using pymatgen
data_TiO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.82061924
_cell_length_b   2.82061924
_cell_length_c   5.45960422
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiO
_chemical_formula_sum   'Ti2 O2'
_cell_volume   37.61670221
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.66666639  0.33333305  0.75000058  1
  Ti  Ti1  1  0.33333305  0.66666610  0.25000019  1
  O  O2  1  0.00000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.00000000  0.50000039  1
",-0.04233564107443119
668,JVASP-18507,"# generated using pymatgen
data_Ba(NiP2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41051218
_cell_length_b   5.41051218
_cell_length_c   5.41051218
_cell_angle_alpha   106.08389021
_cell_angle_beta   106.08389021
_cell_angle_gamma   116.48163889
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba(NiP2)2
_chemical_formula_sum   'Ba1 Ni2 P4'
_cell_volume   120.54007699
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.25000035  0.75000086  0.50000051  1
  Ni  Ni2  1  0.75000086  0.25000035  0.50000051  1
  P  P3  1  0.74302106  0.50000070  0.24301970  1
  P  P4  1  0.50000070  0.74302106  0.24301970  1
  P  P5  1  0.50000051  0.25698128  0.75698226  1
  P  P6  1  0.25698128  0.50000051  0.75698226  1
",-0.7849282474767104
669,JVASP-15840,"# generated using pymatgen
data_Al(CoSi)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89441459
_cell_length_b   3.89441459
_cell_length_c   4.58070544
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al(CoSi)2
_chemical_formula_sum   'Al1 Co2 Si2'
_cell_volume   60.16547698
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  Co  Co1  1  0.33333438  0.66666706  0.83849802  1
  Co  Co2  1  0.66666778  0.33333353  0.16149992  1
  Si  Si3  1  0.66666778  0.33333353  0.65198980  1
  Si  Si4  1  0.33333438  0.66666706  0.34800813  1
",-5.386984745151608e-07
670,JVASP-92687,"# generated using pymatgen
data_V2N3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.78003440
_cell_length_b   2.78003440
_cell_length_c   6.19837150
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2N3
_chemical_formula_sum   'V2 N3'
_cell_volume   41.48666974
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.66666809  0.33333339  0.30208976  1
  V  V1  1  0.33333459  0.66666678  0.69791065  1
  N  N2  1  0.00000000  0.00000000  0.50000012  1
  N  N3  1  0.00000000  0.00000000  0.10769411  1
  N  N4  1  0.00000000  0.00000000  0.89230629  1
",-4.438017463587193
671,JVASP-118266,"# generated using pymatgen
data_InOF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.28874990
_cell_length_b   3.28874990
_cell_length_c   4.07387032
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InOF2
_chemical_formula_sum   'In1 O1 F2'
_cell_volume   44.06247597
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00000000  0.00000000  0.69153140  1
  O  O1  1  0.49999999  0.49999999  0.80669901  1
  F  F2  1  0.49999999  0.49999999  0.32000630  1
  F  F3  1  0.00000000  0.00000000  0.19176266  1
",-2.533147691226592
672,JVASP-118338,"# generated using pymatgen
data_TiOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.84696687
_cell_length_b   2.84696687
_cell_length_c   3.91470323
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiOF
_chemical_formula_sum   'Ti1 O1 F1'
_cell_volume   31.72953234
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.49999945  0.49999945  0.00000000  1
  O  O1  1  0.00000000  0.00000000  0.00000000  1
  F  F2  1  0.49999945  0.49999945  0.50000041  1
",-2.144381215985513
673,JVASP-19767,"# generated using pymatgen
data_NbN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.09669389
_cell_length_b   3.09669389
_cell_length_c   3.09669389
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbN
_chemical_formula_sum   'Nb1 N1'
_cell_volume   20.99809207
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.50000074  0.50000074  0.50000074  1
  N  N1  1  0.00000000  0.00000000  0.00000000  1
",-11.985718774529426
674,JVASP-15771,"# generated using pymatgen
data_TiAlNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12144559
_cell_length_b   4.12144559
_cell_length_c   4.12144559
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiAlNi2
_chemical_formula_sum   'Ti1 Al1 Ni2'
_cell_volume   49.50325039
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.50000036  0.50000036  0.50000036  1
  Al  Al1  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni2  1  0.25000018  0.25000018  0.25000018  1
  Ni  Ni3  1  0.75000055  0.75000055  0.75000055  1
",-1.871173158567587
675,JVASP-19592,"# generated using pymatgen
data_Zr3O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.58483804
_cell_length_b   5.58483804
_cell_length_c   5.15762204
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr3O
_chemical_formula_sum   'Zr6 O2'
_cell_volume   139.31610108
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00000023  0.66017497  0.00000000  1
  Zr  Zr1  1  0.00000012  0.33982563  0.50000020  1
  Zr  Zr2  1  0.33982516  0.00000000  0.50000020  1
  Zr  Zr3  1  0.33982539  0.33982563  0.00000000  1
  Zr  Zr4  1  0.66017406  0.00000000  0.00000000  1
  Zr  Zr5  1  0.66017452  0.66017497  0.50000020  1
  O  O6  1  0.33333345  0.66666689  0.75000030  1
  O  O7  1  0.66666655  0.33333345  0.25000010  1
",-2.257997135538773
676,JVASP-36297,"# generated using pymatgen
data_KAgO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.22159745
_cell_length_b   4.22159745
_cell_length_c   4.22159745
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KAgO
_chemical_formula_sum   'K1 Ag1 O1'
_cell_volume   53.20046882
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000003  0.50000003  0.50000003  1
  Ag  Ag1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.25000002  0.25000002  0.25000002  1
",-0.4308844075397167
677,JVASP-38856,"# generated using pymatgen
data_MgZnRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27410149
_cell_length_b   4.27410149
_cell_length_c   4.27410149
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgZnRh2
_chemical_formula_sum   'Mg1 Zn1 Rh2'
_cell_volume   55.21022202
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.49999936  0.49999936  0.49999936  1
  Zn  Zn1  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh2  1  0.24999968  0.24999968  0.24999968  1
  Rh  Rh3  1  0.74999904  0.74999904  0.74999904  1
",-0.05165145080923494
678,JVASP-100152,"# generated using pymatgen
data_CaMg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92827402
_cell_length_b   3.92827402
_cell_length_c   3.91923711
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaMg
_chemical_formula_sum   'Ca1 Mg1'
_cell_volume   60.47906762
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.49999963  1
  Mg  Mg1  1  0.50000051  0.50000051  0.00000000  1
",-0.07235416997048658
679,JVASP-21675,"# generated using pymatgen
data_MnBe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11200373
_cell_length_b   4.11200373
_cell_length_c   6.69826559
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnBe2
_chemical_formula_sum   'Mn4 Be8'
_cell_volume   98.08441236
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.66666711  0.33333330  0.56085832  1
  Mn  Mn1  1  0.33333330  0.66666661  0.06085902  1
  Mn  Mn2  1  0.33333330  0.66666661  0.43914028  1
  Mn  Mn3  1  0.66666711  0.33333330  0.93913959  1
  Be  Be4  1  0.00000000  0.00000000  0.49999967  1
  Be  Be5  1  0.00000000  0.00000000  0.00000000  1
  Be  Be6  1  0.65952609  0.82976268  0.74999951  1
  Be  Be7  1  0.82976367  0.65952561  0.24999984  1
  Be  Be8  1  0.82976416  0.17023707  0.24999984  1
  Be  Be9  1  0.17023658  0.82976268  0.74999951  1
  Be  Be10  1  0.17023707  0.34047414  0.74999951  1
  Be  Be11  1  0.34047465  0.17023707  0.24999984  1
",-0.8801073263036442
680,JVASP-19853,"# generated using pymatgen
data_SiNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.46237772
_cell_length_b   3.46237772
_cell_length_c   3.46237772
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiNi3
_chemical_formula_sum   'Si1 Ni3'
_cell_volume   41.50719013
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.00000000  0.49999967  0.49999967  1
  Ni  Ni2  1  0.49999967  0.49999967  0.00000000  1
  Ni  Ni3  1  0.49999967  0.00000000  0.49999967  1
",-1.4904362850364032e-17
681,JVASP-8178,"# generated using pymatgen
data_FeSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40319469
_cell_length_b   4.40319469
_cell_length_c   4.40319469
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeSi
_chemical_formula_sum   'Fe4 Si4'
_cell_volume   85.36968238
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.86282560  0.63717749  0.36282457  1
  Fe  Fe1  1  0.63717749  0.36282457  0.86282560  1
  Fe  Fe2  1  0.36282457  0.86282560  0.63717749  1
  Fe  Fe3  1  0.13717646  0.13717646  0.13717646  1
  Si  Si4  1  0.15874030  0.34126072  0.65874133  1
  Si  Si5  1  0.34126072  0.65874133  0.15874030  1
  Si  Si6  1  0.65874133  0.15874030  0.34126072  1
  Si  Si7  1  0.84126175  0.84126175  0.84126175  1
",-0.00606295225550378
682,JVASP-70115,"# generated using pymatgen
data_HfBeCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.95217624
_cell_length_b   3.95217624
_cell_length_c   3.11130914
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfBeCu
_chemical_formula_sum   'Hf1 Be1 Cu1'
_cell_volume   42.08684801
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00000000  0.00000000  0.49999986  1
  Be  Be1  1  0.66666595  0.33333285  0.00000000  1
  Cu  Cu2  1  0.33333285  0.66666570  0.00000000  1
",-9.156405334483718
683,JVASP-120277,"# generated using pymatgen
data_LiAlN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.54884667
_cell_length_b   3.54884667
_cell_length_c   3.56805856
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAlN
_chemical_formula_sum   'Li1 Al1 N1'
_cell_volume   38.91679594
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.49999980  1
  Al  Al1  1  0.66666580  0.33333348  0.00000000  1
  N  N2  1  0.66666580  0.33333348  0.49999980  1
",-7.395926097691232
684,JVASP-16463,"# generated using pymatgen
data_ZrBe5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.53960730
_cell_length_b   4.53960730
_cell_length_c   3.44287534
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrBe5
_chemical_formula_sum   'Zr1 Be5'
_cell_volume   61.44527607
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00000000  0.00000000  0.00000000  1
  Be  Be1  1  0.66666580  0.33333293  0.00000000  1
  Be  Be2  1  0.33333220  0.66666586  0.00000000  1
  Be  Be3  1  0.49999900  0.49999939  0.49999932  1
  Be  Be4  1  0.49999970  0.00000000  0.49999932  1
  Be  Be5  1  -0.00000070  0.49999939  0.49999932  1
",-1.836000469587111
685,JVASP-79483,"# generated using pymatgen
data_CaMg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92539465
_cell_length_b   3.92539465
_cell_length_c   3.92539465
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaMg
_chemical_formula_sum   'Ca1 Mg1'
_cell_volume   60.48531944
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.50000059  0.50000059  0.50000059  1
  Mg  Mg1  1  0.00000000  0.00000000  0.00000000  1
",-0.09729231961707063
